CODE,TITLE,Type,CREDITS,SLOT,FACULTY,VENUE
BCSE421L,"Robotics: Kinematics, Dynamics and Motion Control",TH,3,G1+TG1,EDWARD JERO,AB3-609
BCSE421L,"Robotics: Kinematics, Dynamics and Motion Control",TH,3,G2+TG2,ARUNKUMAR,AB3-509
BCSE421L,"Robotics: Kinematics, Dynamics and Motion Control",TH,3,G1+TG1,ARUNKUMAR,AB3-605
BCSE422L,Robot Modeling and Simulation,TH,2,C1,GANALA SANTOSHI,MAB3-301
BCSE422L,Robot Modeling and Simulation,TH,2,C1,PRABHA B,MAB3-302
BCSE422L,Robot Modeling and Simulation,TH,2,C2,PRABHA B,MAB3-203
BCSE422L,Robot Modeling and Simulation,TH,2,C2,GANALA SANTOSHI,MAB3-301
BCSE422P,Robot Modeling and Simulation Lab,LO,1,L33+L34,GANALA SANTOSHI,AB3-410
BCSE422P,Robot Modeling and Simulation Lab,LO,1,L31+L32,PRABHA B,AB3-410
BCSE422P,Robot Modeling and Simulation Lab,LO,1,L1+L2,PRABHA B,AB3-311
BCSE422P,Robot Modeling and Simulation Lab,LO,1,L3+L4,GANALA SANTOSHI,AB3-410
BCSE423L,Robot Programming,TH,2,G2,SARANYARAJ D,AB3-606
BCSE423L,Robot Programming,TH,2,G1,GANALA SANTOSHI,AB3-608
BCSE423L,Robot Programming,TH,2,G2,SUVIDHA RUPESH KUMAR,AB3-605
BCSE423P,Robot Programming Lab,LO,1,L15+L16,SARANYARAJ D,AB3-410
BCSE423P,Robot Programming Lab,LO,1,L11+L12,GANALA SANTOSHI,AB3-410
BCSE423P,Robot Programming Lab,LO,1,L15+L16,SUVIDHA RUPESH KUMAR,AB3-311
BCSE425L,Robotic Perception,TH,3,B1+TB1,SARANYARAJ D,MAB3-403
BCSE425L,Robotic Perception,TH,3,B2+TB2,MUTHUKUMARAN K,MAB3-403
BCSE425L,Robotic Perception,TH,3,B1+TB1,PREM SANKAR,AB3-103
BCSE425P,Robotic Perception Lab,LO,1,L29+L30,SARANYARAJ D,AB3-410
BCSE425P,Robotic Perception Lab,LO,1,L21+L22,MUTHUKUMARAN K,AB3-410
BCSE425P,Robotic Perception Lab,LO,1,L55+L56,PREM SANKAR,AB3-410
BCSE426L,Robotic Process Automation,TH,2,C1,UMESH K,MAB3-303
BCSE426L,Robotic Process Automation,TH,2,C2,REKHA D,MAB3-302
BCSE426P,Robotic Process Automation Lab,LO,1,L9+L10,UMESH K,AB3-410
BCSE426P,Robotic Process Automation Lab,LO,1,L13+L14,REKHA D,AB3-311
BCSE427L,Cognitive Robotics,TH,2,D1,PAVITHRA S,MAB3-401
BCSE427L,Cognitive Robotics,TH,2,D1,UMESH K,MAB3-402
BCSE427L,Cognitive Robotics,TH,2,D2,UMESH K,MAB3-401
BCSE427L,Cognitive Robotics,TH,2,D1,HARINI S,MAB3-403
BCSE427L,Cognitive Robotics,TH,2,D2,PAVITHRA L K,MAB3-403
BCSE427L,Cognitive Robotics,TH,2,D2,PAVITHRA S,MAB3-402
BCSE427P,Cognitive Robotics Lab,LO,1,L39+L40,PAVITHRA S,AB3-311
BCSE427P,Cognitive Robotics Lab,LO,1,L37+L38,UMESH K,AB3-410
BCSE427P,Cognitive Robotics Lab,LO,1,L21+L22,UMESH K,AB3-311
BCSE427P,Cognitive Robotics Lab,LO,1,L23+L24,HARINI S,AB3-311
BCSE427P,Cognitive Robotics Lab,LO,1,L27+L28,PAVITHRA L K,AB3-311
BCSE427P,Cognitive Robotics Lab,LO,1,L9+L10,PAVITHRA S,AB3-311
BCSE428L,Autonomous Drones,TH,2,C1,VENKATRAMAN S,MAB3-201
BCSE428L,Autonomous Drones,TH,2,C1,NOEL JEYGAR ROBERT V,MAB3-202
BCSE428L,Autonomous Drones,TH,2,C2,SUVIDHA RUPESH KUMAR,MAB3-201
BCSE428L,Autonomous Drones,TH,2,C2,SANDOSH,MAB3-202
BCSE428L,Autonomous Drones,TH,2,F1,MARIA ANU,MAB3-202
BCSE428L,Autonomous Drones,TH,2,B2,V. MUTHUMANIKANDAN,MAB3-301
BCSE428L,Autonomous Drones,TH,2,B1,SATHIAN D,AB3-104
BCSE428L,Autonomous Drones,TH,2,B1,PRASAD M,AB3-105
BCSE428P,Autonomous Drones Lab,LO,1,L11+L12,VENKATRAMAN S,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L37+L38,NOEL JEYGAR ROBERT V,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L33+L34,VENKATRAMAN S,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L45+L46,NOEL JEYGAR ROBERT V,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L9+L10,SUVIDHA RUPESH KUMAR,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L25+L26,SUVIDHA RUPESH KUMAR,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L7+L8,SANDOSH,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L3+L4,SANDOSH,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L51+L52,MARIA ANU,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L43+L44,MARIA ANU,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L15+L16,V. MUTHUMANIKANDAN,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L19+L20,V. MUTHUMANIKANDAN,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L27+L28,SATHIAN D,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L55+L56,SATHIAN D,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L29+L30,PRASAD M,AB3-710
BCSE428P,Autonomous Drones Lab,LO,1,L49+L50,PRASAD M,AB3-710
BCSE429L,Cyber Physical Systems Design,TH,2,D1,PRADEEP KUMAR T S,MAB3-303
BCSE429P,Cyber Physical System Design Lab,LO,1,L29+L30,PRADEEP KUMAR T S,AB3-310
BCSE430L,Distributed Real Time Systems,TH,2,G1,RADHA R,MAB3-201
BCSE430P,Distributed Real Time Systems Lab,LO,1,L23+L24,RADHA R,AB3-612
BCSE432E,Reinforcement Learning,ETH,3,E1+TE1,BHARADWAJA KUMAR,MAB3-201
BCSE432E,Reinforcement Learning,ETH,3,E1+TE1,NATARAJAN B,MAB3-202
BCSE432E,Reinforcement Learning,ETH,3,E1+TE1,KISHOR KISAN INGLE,MAB3-203
BCSE432E,Reinforcement Learning,ETH,3,E2+TE2,BHARADWAJA KUMAR,MAB3-201
BCSE432E,Reinforcement Learning,ETH,3,E2+TE2,KISHOR KISAN INGLE,MAB3-202
BCSE432E,Reinforcement Learning,ETH,3,E2+TE2,NATARAJAN B,MAB3-203
BCSE432E,Reinforcement Learning,ETH,3,E1+TE1,D JEYA MALA,MAB3-301
BCSE432E,Reinforcement Learning,ELA,1,L31+L32,NATARAJAN B,AB3-302
BCSE432E,Reinforcement Learning,ELA,1,L31+L32,KISHOR KISAN INGLE,AB3-311
BCSE432E,Reinforcement Learning,ELA,1,L13+L14,BHARADWAJA KUMAR,AB1-506A
BCSE432E,Reinforcement Learning,ELA,1,L13+L14,KISHOR KISAN INGLE,AB1-605B
BCSE432E,Reinforcement Learning,ELA,1,L15+L16,NATARAJAN B,AB1-210
BCSE432E,Reinforcement Learning,ELA,1,L29+L30,D JEYA MALA,AB3-611
BCSE432E,Reinforcement Learning,ELA,1,L29+L30,BHARADWAJA KUMAR,AB1-311
BCSE432E,Reinforcement Learning,ETH,3,E1+TE1,RAJESH KUMAR,MAB3-302
BCSE432E,Reinforcement Learning,ETH,3,E2+TE2,D JEYA MALA,MAB3-301
BCSE432E,Reinforcement Learning,ELA,1,L55+L56,RAJESH KUMAR,AB3-310
BCSE432E,Reinforcement Learning,ELA,1,L15+L16,D JEYA MALA,AB3-310
BCSE432E,Reinforcement Learning,ETH,3,D2+TD2,RAJESH KUMAR,MAB3-303
BCSE432E,Reinforcement Learning,ELA,1,L27+L28,RAJESH KUMAR,AB3-410
BCSE432E,Reinforcement Learning,ETH,3,D1+TD1,SUJATHA M,AB3-507
BCSE432E,Reinforcement Learning,ETH,3,D1+TD1,SARANYA G,AB2-204
BCSE432E,Reinforcement Learning,ELA,1,L37+L38,SUJATHA M,AB3 - 412
BCSE432E,Reinforcement Learning,ELA,1,L11+L12,SARANYA G,AB3-302
BCSE497J,Project - I,PJT,3,NIL,ACAD FACULTY,NIL
BCSE497J,Project - I,PJT,3,NIL,PAT,NIL
BCSE498J,Project - II / Internship,PJT,5,NIL,ACAD FACULTY,NIL
CSE1905,Technical Answers for Real World Problems (TARP),ETH,1,TCC1,KARTHIKA V,MAB3-103
CSE1905,Technical Answers for Real World Problems (TARP),EPJ,1,NIL,KARTHIKA V,NIL
CSE1905,Technical Answers for Real World Problems (TARP),ETH,1,TCC1,VISWANATHAN V,MAB3-201
CSE1905,Technical Answers for Real World Problems (TARP),EPJ,1,NIL,VISWANATHAN V,NIL
CSE1905,Technical Answers for Real World Problems (TARP),ETH,1,TCC2,VISWANATHAN V,MAB3-103
CSE1905,Technical Answers for Real World Problems (TARP),EPJ,1,NIL,VISWANATHAN V,NIL
CSE1906,Mini Project,PJT,4,NIL,ACAD FACULTY,NIL
CSE1906,Mini Project,PJT,4,NIL,PAT,NIL
CSE3068,Sequential and Spatial data mining,TH,4,D2+TD2+TDD2,SARANYA G,MAB3-103
CSE3068,Sequential and Spatial data mining,TH,4,D1+TD1+TDD1,VIGNESH U,AB4-518
CSE3069,Real-Time Analytics,ETH,3,D1+TD1,SIVAKAMI R,MAB3-103
CSE3069,Real-Time Analytics,EPJ,1,NIL,SIVAKAMI R,NIL
CSE3086,NoSQL Databases,ETH,2,A1,GAYATHRI DEVI S,MAB3-103
CSE3086,NoSQL Databases,ELA,1,L11+L12,GAYATHRI DEVI S,AB1-506A
CSE3086,NoSQL Databases,EPJ,1,NIL,GAYATHRI DEVI S,NIL
CSE3086,NoSQL Databases,ETH,2,A2,ABISHI CHOWDHURY,MAB3-103
CSE3086,NoSQL Databases,ELA,1,L3+L4,ABISHI CHOWDHURY,AB1-307
CSE3086,NoSQL Databases,EPJ,1,NIL,ABISHI CHOWDHURY,NIL
CSE3090,Data Privacy,TH,3,B1+TB1,JAI VINITA L,AB4-517
CSE3505,Foundations of Data Analytics,ETH,2,G2,RENTA CHINTALA BHARGAVI,MAB3-103
CSE3505,Foundations of Data Analytics,ELA,1,L21+L22,RENTA CHINTALA BHARGAVI,AB1-210
CSE3505,Foundations of Data Analytics,EPJ,1,NIL,RENTA CHINTALA BHARGAVI,NIL
CSE3505,Foundations of Data Analytics,ETH,2,G1,ABINAYA S,MAB3-103
CSE3505,Foundations of Data Analytics,ELA,1,L5+L6,ABINAYA S,AB1-307
CSE3505,Foundations of Data Analytics,EPJ,1,NIL,ABINAYA S,NIL
CSE4068,Healthcare Analytics,ETH,3,C1+TC1,DEEPIKA ROSELIND J,MAB3-103
CSE4068,Healthcare Analytics,EPJ,1,NIL,DEEPIKA ROSELIND J,NIL
CSE4074,Forensics analytics,ETH,3,C2+TC2,JOHANAN JOYSINGH S,MAB3-103
CSE4074,Forensics analytics,EPJ,1,NIL,JOHANAN JOYSINGH S,NIL
CSE4074,Forensics analytics,ETH,3,C1+TC1,VISWANATHAN V,MAB3-401
CSE4074,Forensics analytics,EPJ,1,NIL,VISWANATHAN V,NIL
CSE4076,Image and Video Analytics,ETH,2,G1,ASNATH VICTY PHAMILA Y,MAB3-101
CSE4076,Image and Video Analytics,ELA,1,L5+L6,ASNATH VICTY PHAMILA Y,AB1-209
CSE4076,Image and Video Analytics,EPJ,1,NIL,ASNATH VICTY PHAMILA Y,NIL
CSE4077,Recommender Systems,ETH,3,A1+TA1,S VIGNESHWARI,MAB3-301
CSE4077,Recommender Systems,EPJ,1,NIL,S VIGNESHWARI,NIL
CSE4078,Blockchain Technologies,TH,3,B1+TB1,JAYANTHI R,MAB3-103
CSE4078,Blockchain Technologies,TH,3,B2+TB2,BENIL T,MAB3-103
IACSE102,Problem Solving Using Java,LO,2,L37+L38+L49+L50,BALRAJ E,AB3-302
IACSE102,Problem Solving Using Java,LO,2,L43+L44+L55+L56,BHAVADHARINI R M,AB1-506A
IACSE102,Problem Solving Using Java,LO,2,L9+L10+L27+L28,BHAVADHARINI R M,AB1-506A
IACSE102,Problem Solving Using Java,LO,2,L31+L32+L43+L44,BALRAJ E,AB1-208
IACSE102,Problem Solving Using Java,LO,2,L3+L4+L15+L16,UMA MAHESWARI,AB1-208
IACSE102,Problem Solving Using Java,LO,2,L29+L30+L33+L34,UMA MAHESWARI,AB1-506A
IACSI201,Design and Analysis of Algorithms,ETH,3,D1+TD1,KAVIPRIYA G,AB4-504
IACSI201,Design and Analysis of Algorithms,ELA,1,L49+L50,KAVIPRIYA G,AB1-208
IACSI201,Design and Analysis of Algorithms,ETH,3,D1+TD1,SIVARAMAKRISHNAN N,AB4-505
IACSI201,Design and Analysis of Algorithms,ELA,1,L37+L38,SIVARAMAKRISHNAN N,AB1-208
IACSI201,Design and Analysis of Algorithms,ETH,3,D2+TD2,SIVARAMAKRISHNAN N,AB4-504
IACSI201,Design and Analysis of Algorithms,ELA,1,L9+L10,SIVARAMAKRISHNAN N,AB1-313
IACSI203,Advanced Computer Architecture and Organization,TH,4,A1+TA1+TAA1,VERGIN RAJA SAROBIN M,AB4-504
IACSI203,Advanced Computer Architecture and Organization,TH,4,A1+TA1+TAA1,KHADAR NAWAS K,AB4-505
IACSI203,Advanced Computer Architecture and Organization,TH,4,A2+TA2+TAA2,VERGIN RAJA SAROBIN M,AB4-504
IACSI204,Database Systems Design,ETH,3,E1+TE1,TRILOK NATH PANDEY,AB4-504
IACSI204,Database Systems Design,ELA,1,L49+L50,TRILOK NATH PANDEY,AB1-209
IACSI204,Database Systems Design,ETH,3,E1+TE1,MARIA ANU,AB4-505
IACSI204,Database Systems Design,ELA,1,L37+L38,MARIA ANU,AB1-209
IACSI204,Database Systems Design,ETH,3,E2+TE2,APPALARAJU MURALIDHAR,AB4-504
IACSI204,Database Systems Design,ELA,1,L21+L22,APPALARAJU MURALIDHAR,AB1-506A
IASWE201,Requirements Engineering and Management,TH,4,A1+TA1+TAA1,RAMA PRABHA,AB4-502
IASWE201,Requirements Engineering and Management,TH,4,A2+TA2+TAA2,RAMA PRABHA,AB4-502
IASWE201,Requirements Engineering and Management,TH,4,A1+TA1+TAA1,PRAKASH B,AB4-503
IASWE203,Computer Architecture and Organization,TH,4,D1+TD1+TDD1,JOSHAN,AB4-502
IASWE203,Computer Architecture and Organization,TH,4,D2+TD2+TDD2,LEKSHMI K,AB4-502
IASWE203,Computer Architecture and Organization,TH,4,D1+TD1+TDD1,B V A N S S PRABHAKAR RAO,AB4-503
IASWE206,Database Systems,ETH,3,B1+TB1,M. PREMALATHA,AB4-502
IASWE206,Database Systems,ELA,1,L31+L32,M. PREMALATHA,AB1-209
IASWE206,Database Systems,ETH,3,B2+TB2,ASHA JERLIN M,AB4-502
IASWE206,Database Systems,ELA,1,L15+L16,ASHA JERLIN M,AB1-209
IASWE206,Database Systems,ETH,3,B1+TB1,ASHA JERLIN M,AB4-503
IASWE206,Database Systems,ELA,1,L43+L44,ASHA JERLIN M,AB1-209
IBSA301L,Exploratory Data Analysis,TH,3,B1+TB1,MAHESWARI N,AB4-513
IBSA301L,Exploratory Data Analysis,TH,3,B2+TB2,PRETHIJA G,AB4-513
IBSA301L,Exploratory Data Analysis,TH,3,B1+TB1,VALARMATHI SUDHAKAR,AB4-518
IBSA301P,Exploratory Data Analysis Lab,LO,1,L29+L30,MAHESWARI N,AB1-208
IBSA301P,Exploratory Data Analysis Lab,LO,1,L3+L4,PRETHIJA G,AB1-506A
IBSA301P,Exploratory Data Analysis Lab,LO,1,L11+L12,VALARMATHI SUDHAKAR,AB1-208
IBSA302L,Artificial Intelligence,TH,3,F1+TF1,DEEPIKA ROSELIND J,AB4-514
IBSA302L,Artificial Intelligence,TH,3,F2+TF2,DEEPIKA ROSELIND J,AB4-514
IBSA302L,Artificial Intelligence,TH,3,F2+TF2,SHERLY A,AB4-512
IBSA303L,Information Visualization,TH,3,C1+TC1,PARVATHI R,AB4-513
IBSA303L,Information Visualization,TH,3,C2+TC2,ANUBHA PEARLINE S,AB4-513
IBSA303L,Information Visualization,TH,3,C1+TC1,SHRUTI MISHRA,AB4-517
IBSA303P,Information Visualization Lab,LO,1,L55+L56,PARVATHI R,AB1-208
IBSA303P,Information Visualization Lab,LO,1,L21+L22,ANUBHA PEARLINE S,AB1-208
IBSA303P,Information Visualization Lab,LO,1,L49+L50,SHRUTI MISHRA,AB1-210
IMGT301L,Introduction to Business Analytics,TH,3,D2+TD2,ANU C H,AB4-513
IMGT301L,Introduction to Business Analytics,TH,3,D1+TD1,ANBUMATHI R,AB4-513
IMGT301L,Introduction to Business Analytics,TH,3,D1+TD1,BALAJI J,AB4-519
IMGT303L,Production and Operations Management,TH,3,E1+TE1,STEPHAN THANGAIAH,AB4-517
IMGT303L,Production and Operations Management,TH,3,E2+TE2,WAQAS NIAZI,AB4-512
IMGT303L,Production and Operations Management,TH,3,E1+TE1,RIJAS B M,AB4-519
IMGT304L,Financial Management,TH,3,A1+TA1,SHARON SOPHIA,AB4-513
IMGT304L,Financial Management,TH,3,A1+TA1,SREEYA B,AB4-517
IMGT304L,Financial Management,TH,3,A2+TA2,BUVANESH,AB4-513
IMGT305L,Human Recourse Management,TH,3,G1+TG1,BHAVANI J,AB4-513
IMGT305L,Human Recourse Management,TH,3,G1+TG1,TISHA MERIAM CHERIAN,AB4-517
IMGT305L,Human Recourse Management,TH,3,G2+TG2,TISHA MERIAM CHERIAN,AB4-513
ISWE205L,Computer Networks,TH,3,B1+TB1,SUBBULAKSHMI P,AB4-506
ISWE205L,Computer Networks,TH,3,B1+TB1,KANCHANA DEVI V,AB4-512
ISWE205L,Computer Networks,TH,3,B2+TB2,VISWANATHAN V,AB4-506
ISWE205P,Computer Networks Lab,LO,1,L43+L44,SUBBULAKSHMI P,AB1-307
ISWE205P,Computer Networks Lab,LO,1,L55+L56,KANCHANA DEVI V,AB1-307
ISWE205P,Computer Networks Lab,LO,1,L27+L28,VISWANATHAN V,AB1-307
ISWE208L,Optimization Techniques,TH,3,E2+TE2,PADMAVATHY T V,MAB3-101
ISWE208L,Optimization Techniques,TH,3,G1+TG1,PADMAVATHY T V,AB4-506
ISWE208L,Optimization Techniques,TH,3,G2+TG2,SARASWATHI D,AB4-506
ISWE208L,Optimization Techniques,TH,3,E1+TE1,SARASWATHI D,AB4-201
ISWE210L,R for Data Science,TH,3,G1+TG1,PRADEEP K V,AB4-512
ISWE302L,Artificial Intelligence,TH,3,A1+TA1,ABISHI CHOWDHURY,AB4-506
ISWE302L,Artificial Intelligence,TH,3,A2+TA2,KHADAR NAWAS K,AB4-506
ISWE302L,Artificial Intelligence,TH,3,A1+TA1,SENTHIL KUMAR A M,AB4-512
ISWE302P,Artificial Intelligence Lab,LO,1,L11+L12,ABISHI CHOWDHURY,AB1-210
ISWE302P,Artificial Intelligence Lab,LO,1,L21+L22,KHADAR NAWAS K,AB1-311
ISWE302P,Artificial Intelligence Lab,LO,1,L31+L32,SENTHIL KUMAR A M,AB1-311
ISWE304L,Software Architecture,TH,3,E1+TE1,RENUKA DEVI R,AB4-506
ISWE304L,Software Architecture,TH,3,E2+TE2,MALINI DEEPIKA,AB4-506
ISWE304L,Software Architecture,TH,3,E1+TE1,MALINI DEEPIKA,AB4-512
ISWE305L,Software Testing,TH,3,D1+TD1,SRINIVASA PERUMAL R,AB4-506
ISWE305L,Software Testing,TH,3,D2+TD2,PRAVEEN JOE I R,AB4-506
ISWE305L,Software Testing,TH,3,D1+TD1,UMAMAHESWARI E,AB4-512
ISWE305P,Software Testing Lab,LO,1,L49+L50,SRINIVASA PERUMAL R,AB1-307
ISWE305P,Software Testing Lab,LO,1,L9+L10,PRAVEEN JOE I R,AB1-311
ISWE305P,Software Testing Lab,LO,1,L23+L24,UMAMAHESWARI E,AB1-311
ISWE306L,Software Project Management,TH,3,C1+TC1,DHAVAKUMAR P,AB4-506
ISWE306L,Software Project Management,TH,3,C2+TC2,B V A N S S PRABHAKAR RAO,AB4-506
ISWE306L,Software Project Management,TH,3,C1+TC1,B V A N S S PRABHAKAR RAO,AB4-512
ISWE310L,Natural Language Processing,TH,3,E1+TE1,RAJARAJESWARI S,MAB3-101
ISWE401L,Embedded Systems and IoT,TH,3,F1+TF1,MANIMARAN P,MAB3-101
ISWE401L,Embedded Systems and IoT,TH,3,F2+TF2,MANIMARAN P,MAB3-101
ISWE401L,Embedded Systems and IoT,TH,3,F1+TF1,PRAKASH V,MAB3-102
ISWE401P,Embedded Systems and IoT Lab,LO,1,L5+L6,MANIMARAN P,AB3-310
ISWE401P,Embedded Systems and IoT Lab,LO,1,L49+L50,PRAKASH V,AB3-310
ISWE401P,Embedded Systems and IoT Lab,LO,1,L21+L22,MANIMARAN P,AB3-310
ISWE405L,Network and Information Security,TH,3,B1+TB1,SENDHIL R,MAB3-101
ISWE405L,Network and Information Security,TH,3,B2+TB2,E INIYA NEHRU,MAB3-101
ISWE405L,Network and Information Security,TH,3,B1+TB1,E INIYA NEHRU,MAB3-102
ISWE406L,Agile Development Process and Devops,TH,3,A1+TA1,GANESH N,MAB3-101
ISWE406L,Agile Development Process and Devops,TH,3,A2+TA2,GANESH N,MAB3-101
ISWE406L,Agile Development Process and Devops,TH,3,A1+TA1,KAJA MOHIDEEN A,MAB3-102
ISWE406P,Agile Development Process and Devops Lab,LO,1,L37+L38,GANESH N,AB1-307
ISWE406P,Agile Development Process and Devops Lab,LO,1,L9+L10,GANESH N,AB1-307
ISWE406P,Agile Development Process and Devops Lab,LO,1,L11+L12,KAJA MOHIDEEN A,AB1-307
ISWE407L,UI and UX Programming,TH,3,D1+TD1,MALATHI G,MAB3-101
ISWE407L,UI and UX Programming,TH,3,D2+TD2,NEELANARAYANAN V,MAB3-101
ISWE407L,UI and UX Programming,TH,3,D1+TD1,SIVABALAKRISHNAN M,MAB3-102
ISWE407P,UI and UX Programming Lab,LO,1,L55+L56,MALATHI G,AB1-210
ISWE407P,UI and UX Programming Lab,LO,1,L3+L4,NEELANARAYANAN V,AB1-311
ISWE407P,UI and UX Programming Lab,LO,1,L29+L30,SIVABALAKRISHNAN M,AB1-210
MACSE698,Internship I/ Dissertation I,PJT,10,NIL,ACAD FACULTY,NIL
MACSE698,Internship I/ Dissertation I,PJT,10,NIL,PAT,NIL
PAMCA698,Internship I/ Dissertation I,PJT,10,NIL,ACAD FACULTY,NIL
PAMCA698,Internship I/ Dissertation I,PJT,10,NIL,PAT,NIL
SWE1901,Technical Answers for Real World Problems (TARP),ETH,1,TCC1,M. PREMALATHA,AB4-506
SWE1901,Technical Answers for Real World Problems (TARP),EPJ,1,NIL,M. PREMALATHA,NIL
SWE1903,Comprehensive Examination,PJT,1,NIL,ACAD FACULTY,NIL
SWE1903,Comprehensive Examination,PJT,1,NIL,PAT,NIL
SWE3004,Software Design and Development Project,PJT,10,NIL,ACAD FACULTY,NIL
SWE3004,Software Design and Development Project,PJT,10,NIL,PAT,NIL
SWE4007,Storage Technologies,TH,3,C1+TC1,AHADIT,MAB3-402
SWE4009,Linux Programming,ETH,3,A1+TA1,VISWANATHAN V,MAB3-303
SWE4009,Linux Programming,ELA,1,L3+L4,VISWANATHAN V,AB3-003
UACSA101,Programming in Python,ETH,3,C1+TC1,MUTHUKUMARAN K,AB3-705
UACSA101,Programming in Python,ELA,1,L5+L6,MUTHUKUMARAN K,AB1-506A
UACSA102,Computer Organization and Architecture,TH,4,A1+TA1+TAA1,POONKODI,AB3-705
UACSA103,Software Engineering,TH,4,D1+TD1+TDD1,SUDHARSON S,AB3-705
UCSC201L,Operating Systems,TH,3,B1+TB1,SREEJA P S,AB3-706
UCSC201P,Operating Systems Lab,LO,1,L55+L56,SREEJA P S,AB1-311
UCSC203L,Computer Networks,TH,3,E1+TE1,RUKMANI P,AB3-706
UCSC203P,Computer Networks Lab,LO,1,L11+L12,RUKMANI P,AB1-311
UCSC204L,Programming in Java,TH,3,C1+TC1,JENILA LIVINGSTON L M,AB3-706
UCSC204P,Programming in Java Lab,LO,1,L49+L50,JENILA LIVINGSTON L M,AB1-605A
UCSC206L,Full Stack Application Development,TH,3,B1+TB1,RAJKUMAR S,AB3-707
UCSC206P,Full Stack Application Development Lab,LO,1,L43+L44,RAJKUMAR S,AB1-210
UCSC301L,Software Testing,TH,3,F1+TF1,RENJITH,AB3-707
UCSC301P,Software Testing Lab,LO,1,L37+L38,RENJITH,AB1-210
UCSC311L,Artificial Intelligence,TH,4,D1+TD1+TDD1,CHRISTOPHER COLUMBUS C,AB3-406
UCSC314L,Deep Learning,TH,3,A1+TA1,RAJALAKSHMI R,AB3-707
UCSC314P,Deep Learning Lab,LO,1,L49+L50,RAJALAKSHMI R,AB1-311
UCSC315L,Human Computer Interaction,TH,4,C1+TC1+TCC1,VIDHYA LAKSHMI M,AB3-708
UCSC316L,Computer Vision,TH,4,D1+TD1+TDD1,NIVEDITA M,AB3-707
UCSC319L,Data Visualization,TH,4,A1+TA1+TAA1,YOGESH C,AB3-706
UCSC320L,NoSQL Databases,TH,3,C1+TC1,RAJALAKSHMI V,AB3-707
UCSC320P,NoSQL Databases Lab,LO,1,L5+L6,RAJALAKSHMI V,AB1-313
UCSC321L,Social Network Analytics,TH,4,D1+TD1+TDD1,JAYARAM B,AB3-708
UCSC326L,Applied Machine Learning,TH,3,D1+TD1,VISWANATHAN V,AB3-706
UCSC326P,Applied Machine Learning Lab,LO,1,L31+L32,VISWANATHAN V,AB1-605A
UCSC399J,Summer Internship,PJT,2,NIL,ACAD FACULTY,NIL
UCSC399J,Summer Internship,PJT,2,NIL,PAT,NIL
BAEEE102,Circuit Theory,ETH,3,D1+TD1,VIT USER,AB2-408
BAEEE102,Circuit Theory,ELA,1,L29+L30,VIT USER,AB2-016
BAEEE103,Analog Electronics,ETH,3,F2+TF2,FEBIN DAYA J L,AB2-401
BAEEE103,Analog Electronics,ELA,1,L9+L10,FEBIN DAYA J L,AB1-306
BAEEE103,Analog Electronics,ETH,3,F2+TF2,SUBBULEKSHMI D,AB2-402
BAEEE103,Analog Electronics,ELA,1,L15+L16,SUBBULEKSHMI D,AB1-306
BAEEE103,Analog Electronics,ETH,3,F1+TF1,BINU BEN JOSE D R,AB2-401
BAEEE103,Analog Electronics,ELA,1,L55+L56,BINU BEN JOSE D R,AB1-306
BAEEE103,Analog Electronics,ETH,3,F2+TF2,ARAVIND C K,AB2-406
BAEEE103,Analog Electronics,ELA,1,L3+L4,ARAVIND C K,AB1-306
BAEEE103,Analog Electronics,ETH,3,F1+TF1,SEBINA YESMIN,AB2-402
BAEEE103,Analog Electronics,ELA,1,L49+L50,SEBINA YESMIN,AB1-306
BAEEE103,Analog Electronics,ETH,3,F1+TF1,D V SUDARSANREDDY,AB2-406
BAEEE103,Analog Electronics,ELA,1,L51+L52,D V SUDARSANREDDY,AB1-306
BAEEE201,Digital Electronics,ETH,3,B2+TB2,VIT USER,AB2-408
BAEEE201,Digital Electronics,ELA,1,L45+L46,VIT USER,AB1-306
BAEEE202,Control Systems,ETH,3,A1+TA1,DEEPA T,AB2-401
BAEEE202,Control Systems,ELA,1,L5+L6,DEEPA T,AB1-306
BAEEE202,Control Systems,ETH,3,A2+TA2,JAYAPRAGASH R,AB2-401
BAEEE202,Control Systems,ELA,1,L13+L14,JAYAPRAGASH R,AB1-306
BAEEE202,Control Systems,ETH,3,A1+TA1,MOHAMED IMRAN A,AB2-402
BAEEE202,Control Systems,ELA,1,L39+L40,MOHAMED IMRAN A,AB1-306
